id,algo,vertices,layer,fan,disRate,percNeg,cpMult,effort,time
3910,SAA,50,20,3,10,80,1,2284,"0,01987743378"
3911,HS,50,20,3,10,80,1,1998,"0,01566076279"
3912,RS,50,20,3,10,80,1,16433,"0,1002395153"
3913,SAA,50,20,3,10,80,1,2874,"0,01565527916"
3914,HS,50,20,3,10,80,1,2403,"0,01558876038"
3915,RS,50,20,3,10,80,1,14990,"0,09373497963"
3916,SAA,50,20,3,10,80,1,2204,0
3917,HS,50,20,3,10,80,1,2008,"0,01562404633"
3918,RS,50,20,3,10,80,1,13560,"0,08168148994"
3919,SAA,50,20,3,10,80,1,2584,"0,01558351517"
3920,HS,50,20,3,10,80,1,2184,"0,0156223774"
3921,RS,50,20,3,10,80,1,10629,"0,06903266907"
3922,SAA,50,20,3,10,80,1,2409,0
3923,HS,50,20,3,10,80,1,2220,0
3924,RS,50,20,3,10,80,1,12858,"0,09377074242"
3925,SAA,50,20,3,10,80,1,2020,0
3926,HS,50,20,3,10,80,1,1571,0
3927,RS,50,20,3,10,80,1,11609,"0,05337166786"
3928,SAA,50,20,3,10,80,1,1734,0
3929,HS,50,20,3,10,80,1,1587,"0,00653386116"
3930,RS,50,20,3,10,80,1,9940,"0,06246066093"
3931,SAA,50,20,3,10,80,2,2708,"0,01562571526"
3932,HS,50,20,3,10,80,2,2294,"0,01565933228"
3933,RS,50,20,3,10,80,2,12865,"0,08465456963"
3934,SAA,50,20,3,10,80,2,2576,0
3935,HS,50,20,3,10,80,2,2057,"0,01562643051"
3936,RS,50,20,3,10,80,2,10957,"0,06906461716"
3937,SAA,50,20,3,10,80,2,2336,"0,00314211845"
3938,HS,50,20,3,10,80,2,1960,"0,01558732986"
3939,RS,50,20,3,10,80,2,12249,"0,1002857685"
3940,SAA,50,20,3,10,80,2,1624,"0,01562809944"
3941,HS,50,20,3,10,80,2,1370,0
3942,RS,50,20,3,10,80,2,7425,"0,037784338"
3943,SAA,50,20,3,10,80,2,2005,"0,01558756828"
3944,HS,50,20,3,10,80,2,1808,"0,01558995247"
3945,RS,50,20,3,10,80,2,12112,"0,06908559799"
3946,SAA,50,20,3,10,80,2,1978,"0,01561999321"
3947,HS,50,20,3,10,80,2,1673,0
3948,RS,50,20,3,10,80,2,5257,"0,0312063694"
3949,SAA,50,20,3,10,80,2,1792,0
3950,HS,50,20,3,10,80,2,1594,0
3951,RS,50,20,3,10,80,2,10939,"0,06251883507"
3952,SAA,50,20,3,10,80,2,2317,"0,01565980911"
3953,HS,50,20,3,10,80,2,2068,"0,01563167572"
3954,RS,50,20,3,10,80,2,14223,"0,08381032944"
3955,SAA,50,20,3,10,80,2,1844,"0,00797843933"
3956,HS,50,20,3,10,80,2,1573,"0,004986763"
3957,RS,50,20,3,10,80,2,8887,"0,05684733391"
3958,SAA,50,20,3,10,80,2,2195,0
3959,HS,50,20,3,10,80,2,2053,0
3960,RS,50,20,3,10,80,2,18691,"0,1195642948"
3961,SAA,50,20,3,20,0,1,148,"0,00099730492"
3962,HS,50,20,3,20,0,1,52,0
3963,RS,50,20,3,20,0,1,52,0
3964,SAA,50,20,3,20,0,1,133,"0,00199460983"
3965,HS,50,20,3,20,0,1,52,"0,00099802017"
3966,RS,50,20,3,20,0,1,52,0
3967,SAA,50,20,3,20,0,1,143,"0,00099682808"
3968,HS,50,20,3,20,0,1,52,0
3969,RS,50,20,3,20,0,1,52,"0,00099658966"
3970,SAA,50,20,3,20,0,1,124,"0,00099754333"
3971,HS,50,20,3,20,0,1,52,0
3972,RS,50,20,3,20,0,1,52,"0,0009970665"
3973,SAA,50,20,3,20,0,1,133,"0,00099754333"
3974,HS,50,20,3,20,0,1,52,"0,00099682808"
3975,RS,50,20,3,20,0,1,52,"0,00099682808"
3976,SAA,50,20,3,20,0,1,140,"0,00099682808"
3977,HS,50,20,3,20,0,1,52,"0,00099873543"
3978,RS,50,20,3,20,0,1,52,0
3979,SAA,50,20,3,20,0,1,141,"0,00299477577"
3980,HS,50,20,3,20,0,1,52,"0,00103545189"
3981,RS,50,20,3,20,0,1,52,0
3982,SAA,50,20,3,20,0,1,120,"0,00298857689"
3983,HS,50,20,3,20,0,1,52,"0,00099682808"
3984,RS,50,20,3,20,0,1,52,"0,00099730492"
3985,SAA,50,20,3,20,0,1,140,"0,00099730492"
3986,HS,50,20,3,20,0,1,52,"0,00099778175"
3987,RS,50,20,3,20,0,1,52,0
3988,SAA,50,20,3,20,0,1,132,"0,00299215317"
3989,HS,50,20,3,20,0,1,52,"0,00099802017"
3990,RS,50,20,3,20,0,1,52,"0,0009970665"
3991,SAA,100,5,2,10,0,1,195,"0,00299334526"
3992,HS,100,5,2,10,0,1,102,"0,00199699402"
3993,RS,100,5,2,10,0,1,102,0
3994,SAA,100,5,2,10,0,1,188,"0,001994133"
3995,HS,100,5,2,10,0,1,102,"0,00099897385"
3996,RS,100,5,2,10,0,1,102,"0,00199723244"
3997,SAA,100,5,2,10,0,1,184,"0,00399136543"
3998,HS,100,5,2,10,0,1,102,"0,00099778175"
3999,RS,100,5,2,10,0,1,102,"0,00199580193"
4000,SAA,100,5,2,10,0,1,186,"0,00298976898"
4001,HS,100,5,2,10,0,1,102,"0,00199580193"
4002,RS,100,5,2,10,0,1,102,"0,00099730492"
4003,SAA,100,5,2,10,0,1,180,"0,0059838295"
4004,HS,100,5,2,10,0,1,102,"0,00099658966"
4005,RS,100,5,2,10,0,1,102,0
4006,SAA,100,5,2,10,0,1,192,"0,00199460983"
4007,HS,100,5,2,10,0,1,102,"0,00199556351"
4008,RS,100,5,2,10,0,1,102,"0,00099730492"
4009,SAA,100,5,2,10,0,1,191,"0,00299406052"
4010,HS,100,5,2,10,0,1,102,0
4011,RS,100,5,2,10,0,1,102,"0,00100040436"
4012,SAA,100,5,2,10,0,1,190,"0,00299263"
4013,HS,100,5,2,10,0,1,102,"0,00099849701"
4014,RS,100,5,2,10,0,1,102,"0,00099658966"
4015,SAA,100,5,2,10,0,1,190,"0,00299048424"
4016,HS,100,5,2,10,0,1,102,"0,00099086761"
4017,RS,100,5,2,10,0,1,102,"0,00099778175"
4018,SAA,100,5,2,10,0,1,177,"0,00295639038"
4019,HS,100,5,2,10,0,1,102,"0,00099730492"
4020,RS,100,5,2,10,0,1,102,0
4021,SAA,100,5,2,10,0,2,193,"0,00199818611"
4022,HS,100,5,2,10,0,2,102,"0,00099730492"
4023,RS,100,5,2,10,0,2,102,"0,00099754333"
4024,SAA,100,5,2,10,0,2,191,"0,00794768333"
4025,HS,100,5,2,10,0,2,102,"0,00099396706"
4026,RS,100,5,2,10,0,2,102,"0,00099825859"
4027,SAA,100,5,2,10,0,2,185,"0,00199246407"
4028,HS,100,5,2,10,0,2,102,"0,00099682808"
4029,RS,100,5,2,10,0,2,102,0
4030,SAA,100,5,2,10,0,2,207,"0,00199365616"
4031,HS,100,5,2,10,0,2,102,"0,00199484825"
4032,RS,100,5,2,10,0,2,102,"0,00099873543"
4033,SAA,100,5,2,10,0,2,195,"0,00199365616"
4034,HS,100,5,2,10,0,2,102,"0,00099945068"
4035,RS,100,5,2,10,0,2,102,0
4036,SAA,100,5,2,10,0,2,191,"0,00199723244"
4037,HS,100,5,2,10,0,2,102,"0,00099682808"
4038,RS,100,5,2,10,0,2,102,"0,00099778175"
4039,SAA,100,5,2,10,0,2,176,"0,00299310684"
4040,HS,100,5,2,10,0,2,102,"0,00099754333"
4041,RS,100,5,2,10,0,2,102,"0,00099778175"
4042,SAA,100,5,2,10,0,2,185,"0,00299286842"
4043,HS,100,5,2,10,0,2,102,"0,00097990036"
4044,RS,100,5,2,10,0,2,102,"0,00099730492"
4045,SAA,100,5,2,10,0,2,183,"0,00199389458"
4046,HS,100,5,2,10,0,2,102,"0,00099754333"
4047,RS,100,5,2,10,0,2,102,"0,00099492073"
4048,SAA,100,5,2,10,0,2,182,"0,00199484825"
4049,HS,100,5,2,10,0,2,102,"0,00099658966"
4050,RS,100,5,2,10,0,2,102,"0,00100040436"
4051,SAA,100,5,2,10,100,1,8223,"0,02992367744"
4052,HS,100,5,2,10,100,1,7999,"0,02888774872"
4053,RS,100,5,2,10,100,1,21218,"0,1865386963"
4054,SAA,100,5,2,10,100,1,7936,"0,04288697243"
4055,HS,100,5,2,10,100,1,7716,"0,0508646965"
4056,RS,100,5,2,10,100,1,26511,"0,2204122543"
4057,SAA,100,5,2,10,100,1,8044,"0,04288220406"
4058,HS,100,5,2,10,100,1,7851,"0,03194928169"
4059,RS,100,5,2,10,100,1,19275,"0,1207931042"
4060,SAA,100,5,2,10,100,1,7939,"0,03124117851"
4061,HS,100,5,2,10,100,1,7754,"0,03778600693"
4062,RS,100,5,2,10,100,1,20318,"0,1315467358"
4063,SAA,100,5,2,10,100,1,8189,"0,04686594009"
4064,HS,100,5,2,10,100,1,7987,"0,03120398521"
4065,RS,100,5,2,10,100,1,17910,"0,1158668995"
4066,SAA,100,5,2,10,100,1,7899,"0,03781485558"
4067,HS,100,5,2,10,100,1,7709,"0,03066587448"
4068,RS,100,5,2,10,100,1,22588,"0,1506633759"
4069,SAA,100,5,2,10,100,1,7829,"0,02792549133"
4070,HS,100,5,2,10,100,1,7645,"0,02596592903"
4071,RS,100,5,2,10,100,1,17547,"0,1041259766"
4072,SAA,100,5,2,10,100,1,8019,"0,04690718651"
4073,HS,100,5,2,10,100,1,7832,"0,02216768265"
4074,RS,100,5,2,10,100,1,27593,"0,1537077427"
4075,SAA,100,5,2,10,100,1,8166,"0,02216911316"
4076,HS,100,5,2,10,100,1,7962,"0,03777909279"
4077,RS,100,5,2,10,100,1,60604,"0,3852336407"
4078,SAA,100,5,2,10,100,1,8174,"0,03778409958"
4079,HS,100,5,2,10,100,1,7972,"0,04686188698"
4080,RS,100,5,2,10,100,1,21534,"0,1314854622"
4081,SAA,100,5,2,10,100,2,8046,"0,03124141693"
4082,HS,100,5,2,10,100,2,7846,"0,02217006683"
4083,RS,100,5,2,10,100,2,23660,"0,1418886185"
4084,SAA,100,5,2,10,100,2,8041,"0,0278866291"
4085,HS,100,5,2,10,100,2,7860,"0,02792572975"
4086,RS,100,5,2,10,100,2,49589,"0,2772955895"
4087,SAA,100,5,2,10,100,2,8202,"0,02995657921"
4088,HS,100,5,2,10,100,2,8002,"0,02397561073"
4089,RS,100,5,2,10,100,2,16080,"0,09773898125"
4090,SAA,100,5,2,10,100,2,8209,"0,04288673401"
4091,HS,100,5,2,10,100,2,7969,"0,0338704586"
4092,RS,100,5,2,10,100,2,31768,"0,2786364555"
4093,SAA,100,5,2,10,100,2,8388,"0,03124070168"
4094,HS,100,5,2,10,100,2,8196,"0,03123903275"
4095,RS,100,5,2,10,100,2,21830,"0,1692397595"
4096,SAA,100,5,2,10,100,2,7963,"0,05337524414"
4097,HS,100,5,2,10,100,2,7766,"0,04612016678"
4098,RS,100,5,2,10,100,2,14820,"0,1495881081"
4099,SAA,100,5,2,10,100,2,8211,"0,03124928474"
4100,HS,100,5,2,10,100,2,8021,"0,03776049614"
4101,RS,100,5,2,10,100,2,23258,"0,2004778385"
4102,SAA,100,5,2,10,100,2,8154,"0,03124022484"
4103,HS,100,5,2,10,100,2,7959,"0,031239748"
4104,RS,100,5,2,10,100,2,23357,"0,1849043369"
4105,SAA,100,5,2,10,100,2,8197,"0,03775048256"
4106,HS,100,5,2,10,100,2,8005,"0,03124332428"
4107,RS,100,5,2,10,100,2,20682,"0,1314680576"
4108,SAA,100,5,2,10,100,2,8012,"0,03125"
4109,HS,100,5,2,10,100,2,7806,"0,02212285995"
4110,RS,100,5,2,10,100,2,29522,"0,1691803932"
4111,SAA,100,5,2,10,20,1,868,"0,0156223774"
4112,HS,100,5,2,10,20,1,426,0
4113,RS,100,5,2,10,20,1,875,0
4114,SAA,100,5,2,10,20,1,996,"0,01562380791"
4115,HS,100,5,2,10,20,1,531,"0,00302648544"
4116,RS,100,5,2,10,20,1,797,"0,00598430634"
4117,SAA,100,5,2,10,20,1,1081,"0,00697922707"
4118,HS,100,5,2,10,20,1,612,"0,00199341774"
4119,RS,100,5,2,10,20,1,965,"0,0059800148"
4120,SAA,100,5,2,10,20,1,1092,"0,00698161125"
4121,HS,100,5,2,10,20,1,596,"0,00299191475"
4122,RS,100,5,2,10,20,1,1461,"0,01097416878"
4123,SAA,100,5,2,10,20,1,1131,"0,00893974304"
4124,HS,100,5,2,10,20,1,687,"0,00395178795"
4125,RS,100,5,2,10,20,1,1552,"0,0099375248"
4126,SAA,100,5,2,10,20,1,999,"0,01093316078"
4127,HS,100,5,2,10,20,1,556,"0,00299048424"
4128,RS,100,5,2,10,20,1,1023,"0,00698208809"
4129,SAA,100,5,2,10,20,1,1873,"0,01296591759"
4130,HS,100,5,2,10,20,1,912,"0,00498533249"
4131,RS,100,5,2,10,20,1,1582,"0,00797915459"
4132,SAA,100,5,2,10,20,1,1715,"0,0120036602"
4133,HS,100,5,2,10,20,1,943,"0,00698065758"
4134,RS,100,5,2,10,20,1,1540,"0,0161690712"
4135,SAA,100,5,2,10,20,1,1350,"0,01561665535"
4136,HS,100,5,2,10,20,1,706,0
4137,RS,100,5,2,10,20,1,1844,"0,0156648159"
4138,SAA,100,5,2,10,20,1,2119,"0,03124213219"
4139,HS,100,5,2,10,20,1,1113,0
4140,RS,100,5,2,10,20,1,2089,"0,01566171646"
4141,SAA,100,5,2,10,20,2,1046,"0,01562380791"
4142,HS,100,5,2,10,20,2,636,"0,01558637619"
4143,RS,100,5,2,10,20,2,1499,"0,01558375359"
4144,SAA,100,5,2,10,20,2,1244,"0,0312435627"
4145,HS,100,5,2,10,20,2,563,0
4146,RS,100,5,2,10,20,2,1121,"0,01562929153"
4147,SAA,100,5,2,10,20,2,1179,"0,01561999321"
4148,HS,100,5,2,10,20,2,555,0
4149,RS,100,5,2,10,20,2,691,0
4150,SAA,100,5,2,10,20,2,1085,"0,01563024521"
4151,HS,100,5,2,10,20,2,646,"0,01562213898"
4152,RS,100,5,2,10,20,2,1291,"0,01561903954"
4153,SAA,100,5,2,10,20,2,1690,"0,01562166214"
4154,HS,100,5,2,10,20,2,864,"0,01562905312"
4155,RS,100,5,2,10,20,2,1896,"0,02212691307"
4156,SAA,100,5,2,10,20,2,1392,"0,01562166214"
4157,HS,100,5,2,10,20,2,780,"0,01561903954"
4158,RS,100,5,2,10,20,2,1850,"0,02212762833"
4159,SAA,100,5,2,10,20,2,669,"0,00598359108"
4160,HS,100,5,2,10,20,2,416,0
4161,RS,100,5,2,10,20,2,1188,"0,00651097298"
4162,SAA,100,5,2,10,20,2,856,"0,01561689377"
4163,HS,100,5,2,10,20,2,426,0
4164,RS,100,5,2,10,20,2,832,"0,01562309265"
4165,SAA,100,5,2,10,20,2,629,0
4166,HS,100,5,2,10,20,2,387,"0,01563096046"
4167,RS,100,5,2,10,20,2,1116,0
4168,SAA,100,5,2,10,20,2,1919,"0,01561665535"
4169,HS,100,5,2,10,20,2,1123,0
4170,RS,100,5,2,10,20,2,1919,0
4171,SAA,100,5,2,10,40,1,1983,"0,03127837181"
4172,HS,100,5,2,10,40,1,1442,0
4173,RS,100,5,2,10,40,1,3504,"0,0156276226"
4174,SAA,100,5,2,10,40,1,1648,"0,0156211853"
4175,HS,100,5,2,10,40,1,1271,0
4176,RS,100,5,2,10,40,1,3173,"0,02219676971"
4177,SAA,100,5,2,10,40,1,1947,"0,01565432549"
4178,HS,100,5,2,10,40,1,1425,"0,01566338539"
4179,RS,100,5,2,10,40,1,3731,"0,03127622604"
4180,SAA,100,5,2,10,40,1,2373,"0,01565694809"
4181,HS,100,5,2,10,40,1,1518,"0,01566457748"
4182,RS,100,5,2,10,40,1,3709,"0,02838873863"
4183,SAA,100,5,2,10,40,1,2599,"0,01732039452"
4184,HS,100,5,2,10,40,1,1623,"0,01563191414"
4185,RS,100,5,2,10,40,1,4408,"0,03291344643"
4186,SAA,100,5,2,10,40,1,2019,"0,01562428474"
4187,HS,100,5,2,10,40,1,1372,0
4188,RS,100,5,2,10,40,1,2899,"0,01562309265"
4189,SAA,100,5,2,10,40,1,1891,"0,01561737061"
4190,HS,100,5,2,10,40,1,1324,"0,00650763512"
4191,RS,100,5,2,10,40,1,2954,"0,01561427116"
4192,SAA,100,5,2,10,40,1,1385,"0,01563358307"
4193,HS,100,5,2,10,40,1,954,0
4194,RS,100,5,2,10,40,1,2403,"0,01565861702"
4195,SAA,100,5,2,10,40,1,2089,"0,01791453362"
4196,HS,100,5,2,10,40,1,1378,"0,00698137283"
4197,RS,100,5,2,10,40,1,3447,"0,0179142952"
4198,SAA,100,5,2,10,40,1,1739,"0,01000952721"
4199,HS,100,5,2,10,40,1,1316,"0,0069463253"
4200,RS,100,5,2,10,40,1,5227,"0,02592992783"
4201,SAA,100,5,2,10,40,2,2366,"0,01200437546"
4202,HS,100,5,2,10,40,2,1728,"0,00797724724"
4203,RS,100,5,2,10,40,2,3310,"0,02090716362"
4204,SAA,100,5,2,10,40,2,1574,"0,00897574425"
4205,HS,100,5,2,10,40,2,1167,"0,004986763"
4206,RS,100,5,2,10,40,2,2948,"0,01566195488"
4207,SAA,100,5,2,10,40,2,3567,"0,01565742493"
4208,HS,100,5,2,10,40,2,2164,"0,00652098656"
4209,RS,100,5,2,10,40,2,3417,"0,01562166214"
4210,SAA,100,5,2,10,40,2,1778,"0,01566314697"
4211,HS,100,5,2,10,40,2,1187,0
4212,RS,100,5,2,10,40,2,4348,"0,01562094688"
4213,SAA,100,5,2,10,40,2,2213,"0,01558089256"
4214,HS,100,5,2,10,40,2,1385,0
4215,RS,100,5,2,10,40,2,3030,"0,02158260345"
4216,SAA,100,5,2,10,40,2,2695,"0,031239748"
4217,HS,100,5,2,10,40,2,1927,"0,01561594009"
4218,RS,100,5,2,10,40,2,3177,"0,0221619606"
4219,SAA,100,5,2,10,40,2,2548,"0,015583992"
4220,HS,100,5,2,10,40,2,1448,0
4221,RS,100,5,2,10,40,2,3019,"0,01561570168"
4222,SAA,100,5,2,10,40,2,2769,"0,01558160782"
4223,HS,100,5,2,10,40,2,1720,"0,00654888153"
4224,RS,100,5,2,10,40,2,4320,"0,01561760902"
4225,SAA,100,5,2,10,40,2,2334,"0,01565623283"
4226,HS,100,5,2,10,40,2,1715,0
4227,RS,100,5,2,10,40,2,3621,"0,01561760902"
4228,SAA,100,5,2,10,40,2,2135,"0,01131939888"
4229,HS,100,5,2,10,40,2,1577,"0,00746965408"
4230,RS,100,5,2,10,40,2,4098,"0,01558256149"
4231,SAA,100,5,2,10,60,1,4312,"0,02600097656"
4232,HS,100,5,2,10,60,1,3641,"0,01558566093"
4233,RS,100,5,2,10,60,1,8860,"0,04689598083"
4234,SAA,100,5,2,10,60,1,3800,"0,01565289497"
4235,HS,100,5,2,10,60,1,3417,"0,01562905312"
4236,RS,100,5,2,10,60,1,7669,"0,05346083641"
4237,SAA,100,5,2,10,60,1,3323,"0,01561689377"
4238,HS,100,5,2,10,60,1,2936,0
4239,RS,100,5,2,10,60,1,9199,"0,0689804554"
4240,SAA,100,5,2,10,60,1,3503,"0,02213764191"
4241,HS,100,5,2,10,60,1,2460,"0,01561546326"
4242,RS,100,5,2,10,60,1,7064,"0,04785299301"
4243,SAA,100,5,2,10,60,1,4269,"0,01561617851"
4244,HS,100,5,2,10,60,1,3690,"0,02109265327"
4245,RS,100,5,2,10,60,1,12089,"0,06700134277"
4246,SAA,100,5,2,10,60,1,3009,"0,01566028595"
4247,HS,100,5,2,10,60,1,2455,"0,0156211853"
4248,RS,100,5,2,10,60,1,5628,"0,03124785423"
4249,SAA,100,5,2,10,60,1,3042,"0,0221323967"
4250,HS,100,5,2,10,60,1,2514,"0,01562452316"
4251,RS,100,5,2,10,60,1,8391,"0,06249094009"
4252,SAA,100,5,2,10,60,1,4028,"0,01557564735"
4253,HS,100,5,2,10,60,1,3358,"0,0220990181"
4254,RS,100,5,2,10,60,1,7906,"0,05875849724"
4255,SAA,100,5,2,10,60,1,3086,"0,01795053482"
4256,HS,100,5,2,10,60,1,2577,"0,01562356949"
4257,RS,100,5,2,10,60,1,7849,"0,05333423615"
4258,SAA,100,5,2,10,60,1,3176,"0,03002500534"
4259,HS,100,5,2,10,60,1,2838,"0,01300382614"
4260,RS,100,5,2,10,60,1,7829,"0,06382989883"
4261,SAA,100,5,2,10,60,2,2585,"0,01562380791"
4262,HS,100,5,2,10,60,2,1844,0
4263,RS,100,5,2,10,60,2,4311,"0,03124332428"
4264,SAA,100,5,2,10,60,2,3727,"0,01562070847"
4265,HS,100,5,2,10,60,2,3479,"0,01562905312"
4266,RS,100,5,2,10,60,2,8108,"0,05336904526"
4267,SAA,100,5,2,10,60,2,2932,"0,01695585251"
4268,HS,100,5,2,10,60,2,2399,"0,01196908951"
4269,RS,100,5,2,10,60,2,6098,"0,05103468895"
4270,SAA,100,5,2,10,60,2,3739,"0,01562094688"
4271,HS,100,5,2,10,60,2,3209,"0,01564979553"
4272,RS,100,5,2,10,60,2,7825,"0,04945325851"
4273,SAA,100,5,2,10,60,2,2930,"0,02897620201"
4274,HS,100,5,2,10,60,2,2435,"0,01293110847"
4275,RS,100,5,2,10,60,2,5862,"0,08577179909"
4276,SAA,100,5,2,10,60,2,2813,"0,02293992043"
4277,HS,100,5,2,10,60,2,2454,"0,01695513725"
4278,RS,100,5,2,10,60,2,4877,"0,04288601875"
4279,SAA,100,5,2,10,60,2,3423,"0,02692580223"
4280,HS,100,5,2,10,60,2,2835,"0,01894569397"
4281,RS,100,5,2,10,60,2,5546,"0,03989315033"
4282,SAA,100,5,2,10,60,2,3856,"0,01994514465"
4283,HS,100,5,2,10,60,2,3347,"0,01795291901"
4284,RS,100,5,2,10,60,2,9040,"0,06183743477"
4285,SAA,100,5,2,10,60,2,2918,"0,02895760536"
4286,HS,100,5,2,10,60,2,2396,"0,01096010208"
4287,RS,100,5,2,10,60,2,9854,"0,06881642342"
4288,SAA,100,5,2,10,60,2,3229,"0,02190589905"
4289,HS,100,5,2,10,60,2,2698,"0,01395654678"
4290,RS,100,5,2,10,60,2,5540,"0,04288911819"
4291,SAA,100,5,2,10,80,1,4901,"0,02493357658"
4292,HS,100,5,2,10,80,1,4592,"0,01698732376"
4293,RS,100,5,2,10,80,1,18086,"0,1565465927"
4294,SAA,100,5,2,10,80,1,5548,"0,02789402008"
4295,HS,100,5,2,10,80,1,5032,"0,02194190025"
4296,RS,100,5,2,10,80,1,13961,"0,1116995812"
4297,SAA,100,5,2,10,80,1,5893,"0,02792453766"
4298,HS,100,5,2,10,80,1,5403,"0,02493405342"
4299,RS,100,5,2,10,80,1,18406,"0,1336421967"
4300,SAA,100,5,2,10,80,1,5221,"0,02393388748"
4301,HS,100,5,2,10,80,1,4642,"0,01994824409"
4302,RS,100,5,2,10,80,1,15015,"0,112732172"
4303,SAA,100,5,2,10,80,1,5642,"0,02493405342"
4304,HS,100,5,2,10,80,1,5314,"0,02389979362"
4305,RS,100,5,2,10,80,1,16416,"0,1126613617"
4306,SAA,100,5,2,10,80,1,4973,"0,02090501785"
4307,HS,100,5,2,10,80,1,4637,"0,02090835571"
4308,RS,100,5,2,10,80,1,14574,"0,1087093353"
4309,SAA,100,5,2,10,80,1,6254,"0,03993415833"
4310,HS,100,5,2,10,80,1,5683,"0,03291273117"
4311,RS,100,5,2,10,80,1,21788,"0,1406259537"
4312,SAA,100,5,2,10,80,1,4935,"0,0239007473"
4313,HS,100,5,2,10,80,1,4590,"0,01994800568"
4314,RS,100,5,2,10,80,1,12769,"0,07878875732"
4315,SAA,100,5,2,10,80,1,5386,"0,03188109398"
4316,HS,100,5,2,10,80,1,5025,"0,02393817902"
4317,RS,100,5,2,10,80,1,21022,"0,1665525436"
4318,SAA,100,5,2,10,80,1,4744,"0,0329105854"
4319,HS,100,5,2,10,80,1,4418,"0,02098035812"
4320,RS,100,5,2,10,80,1,8943,"0,06186771393"
4321,SAA,100,5,2,10,80,2,5779,"0,02589678764"
4322,HS,100,5,2,10,80,2,5428,"0,02393531799"
4323,RS,100,5,2,10,80,2,16354,"0,1316478252"
4324,SAA,100,5,2,10,80,2,5027,"0,02194070816"
4325,HS,100,5,2,10,80,2,4816,"0,0189576149"
4326,RS,100,5,2,10,80,2,13363,"0,08975982666"
4327,SAA,100,5,2,10,80,2,4807,"0,02988100052"
4328,HS,100,5,2,10,80,2,4278,"0,0179502964"
4329,RS,100,5,2,10,80,2,10211,"0,05887889862"
4330,SAA,100,5,2,10,80,2,4390,"0,0239379406"
4331,HS,100,5,2,10,80,2,4065,"0,01392555237"
4332,RS,100,5,2,10,80,2,10111,"0,06283187866"
4333,SAA,100,5,2,10,80,2,4921,"0,03590393066"
4334,HS,100,5,2,10,80,2,4285,"0,01798892021"
4335,RS,100,5,2,10,80,2,11048,"0,07775759697"
4336,SAA,100,5,2,10,80,2,5128,"0,02892565727"
4337,HS,100,5,2,10,80,2,4645,"0,019947052"
4338,RS,100,5,2,10,80,2,18740,"0,1476054192"
4339,SAA,100,5,2,10,80,2,5683,"0,03889608383"
4340,HS,100,5,2,10,80,2,5370,"0,02992105484"
4341,RS,100,5,2,10,80,2,13459,"0,09478616714"
4342,SAA,100,5,2,10,80,2,4889,"0,02992033958"
4343,HS,100,5,2,10,80,2,4546,"0,01898503304"
4344,RS,100,5,2,10,80,2,25075,"0,1586127281"
4345,SAA,100,5,2,10,80,2,5425,"0,02692818642"
4346,HS,100,5,2,10,80,2,5063,"0,0298833847"
4347,RS,100,5,2,10,80,2,18065,"0,1316466332"
4348,SAA,100,5,2,10,80,2,6550,"0,02992010117"
4349,HS,100,5,2,10,80,2,6127,"0,02689266205"
4350,RS,100,5,2,10,80,2,14362,"0,09072113037"
4351,SAA,100,5,2,20,0,1,183,"0,00199699402"
4352,HS,100,5,2,20,0,1,102,"0,00099992752"
4353,RS,100,5,2,20,0,1,102,"0,00196099281"
4354,SAA,100,5,2,20,0,1,197,"0,0039870739"
4355,HS,100,5,2,20,0,1,102,"0,00199437141"
4356,RS,100,5,2,20,0,1,102,"0,0009970665"
4357,SAA,100,5,2,20,0,1,185,"0,00299286842"
4358,HS,100,5,2,20,0,1,102,"0,00199794769"
4359,RS,100,5,2,20,0,1,102,0
4360,SAA,100,5,2,20,0,1,192,"0,00199437141"
4361,HS,100,5,2,20,0,1,102,"0,00099658966"
4362,RS,100,5,2,20,0,1,102,"0,00099945068"
4363,SAA,100,5,2,20,0,1,195,"0,00398993492"
4364,HS,100,5,2,20,0,1,102,"0,00099802017"
4365,RS,100,5,2,20,0,1,102,"0,00099611282"
4366,SAA,100,5,2,20,0,1,185,"0,00299191475"
4367,HS,100,5,2,20,0,1,102,"0,0009958744"
4368,RS,100,5,2,20,0,1,102,"0,00099682808"
4369,SAA,100,5,2,20,0,1,188,"0,00295853615"
4370,HS,100,5,2,20,0,1,102,"0,0009996891"
4371,RS,100,5,2,20,0,1,102,"0,00099754333"
4372,SAA,100,5,2,20,0,1,187,"0,00199627876"
4373,HS,100,5,2,20,0,1,102,0
4374,RS,100,5,2,20,0,1,102,0
4375,SAA,100,5,2,20,0,1,193,"0,00502181053"
4376,HS,100,5,2,20,0,1,102,0
4377,RS,100,5,2,20,0,1,102,"0,00099515915"
4378,SAA,100,5,2,20,0,1,204,"0,0019929409"
4379,HS,100,5,2,20,0,1,102,"0,00199532509"
4380,RS,100,5,2,20,0,1,102,0
4381,SAA,100,5,2,20,0,2,182,"0,00498509407"
4382,HS,100,5,2,20,0,2,102,"0,00203084946"
4383,RS,100,5,2,20,0,2,102,0
4384,SAA,100,5,2,20,0,2,183,"0,00395154953"
4385,HS,100,5,2,20,0,2,102,"0,00099563599"
4386,RS,100,5,2,20,0,2,102,0
4387,SAA,100,5,2,20,0,2,193,"0,00199484825"
4388,HS,100,5,2,20,0,2,102,"0,00100469589"
