batch,Instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,percNeg,par_CP,vertices,Edges,Diameter,Max in degree,Min in degree,Mean in degree,Max out degree,Min out degree,Mean out degree,Discounted Rate,Negative activities,Deadline,Last task Early Finish,effort,NPV,time
"['50', '20', '2', '20', '80']",dg5.tpf,SAA,50,20,2,20,80,1,52,94,8,2,1,"1,571428571",2,1,"1,612244898","0,2","76,92307692",108,54,1842,"48,02345657","0,01902651787"
"['50', '20', '2', '20', '80']",dg5.tpf,HS,50,20,2,20,80,1,52,94,8,2,1,"1,571428571",2,1,"1,612244898","0,2","76,92307692",108,54,1661,"48,02345657",0
"['50', '20', '2', '20', '80']",dg5.tpf,RS,50,20,2,20,80,1,52,94,8,2,1,"1,571428571",2,1,"1,612244898","0,2","76,92307692",108,54,5994,"48,02345657","0,05187034607"
"['50', '20', '2', '20', '80']",dg6.tpf,SAA,50,20,2,20,80,1,52,94,9,2,1,"1,612244898",2,1,"1,591836735","0,2","78,84615385",112,56,1973,"22,42177812",0
"['50', '20', '2', '20', '80']",dg6.tpf,HS,50,20,2,20,80,1,52,94,9,2,1,"1,612244898",2,1,"1,591836735","0,2","78,84615385",112,56,1678,"22,42177812","0,01562380791"
"['50', '20', '2', '20', '80']",dg6.tpf,RS,50,20,2,20,80,1,52,94,9,2,1,"1,612244898",2,1,"1,591836735","0,2","78,84615385",112,56,7148,"22,42177812","0,03775858879"
"['50', '20', '2', '20', '80']",dg7.tpf,SAA,50,20,2,20,80,1,52,90,10,2,1,"1,591836735",2,1,"1,571428571","0,2","84,61538462",108,54,1919,"-0,001286753898",0
"['50', '20', '2', '20', '80']",dg7.tpf,HS,50,20,2,20,80,1,52,90,10,2,1,"1,591836735",2,1,"1,571428571","0,2","84,61538462",108,54,1770,"-0,001286753898","0,01396512985"
"['50', '20', '2', '20', '80']",dg7.tpf,RS,50,20,2,20,80,1,52,90,10,2,1,"1,591836735",2,1,"1,571428571","0,2","84,61538462",108,54,9512,"-0,001286753898","0,1047174931"
"['50', '20', '2', '20', '80']",dg8.tpf,SAA,50,20,2,20,80,1,52,94,10,2,1,"1,612244898",2,1,"1,612244898","0,2","65,38461538",108,54,1335,"66,49836604","0,01097106934"
"['50', '20', '2', '20', '80']",dg8.tpf,HS,50,20,2,20,80,1,52,94,10,2,1,"1,612244898",2,1,"1,612244898","0,2","65,38461538",108,54,1150,"66,49836604","0,00498652458"
"['50', '20', '2', '20', '80']",dg8.tpf,RS,50,20,2,20,80,1,52,94,10,2,1,"1,612244898",2,1,"1,612244898","0,2","65,38461538",108,54,5999,"66,49836604","0,04274868965"
"['50', '20', '2', '20', '80']",dg9.tpf,SAA,50,20,2,20,80,1,52,90,9,2,1,"1,489795918",2,1,"1,530612245","0,2","67,30769231",108,54,1402,"95,67906117","0,03124260902"
"['50', '20', '2', '20', '80']",dg9.tpf,HS,50,20,2,20,80,1,52,90,9,2,1,"1,489795918",2,1,"1,530612245","0,2","67,30769231",108,54,1209,"95,67906117",0
"['50', '20', '2', '20', '80']",dg9.tpf,RS,50,20,2,20,80,1,52,90,9,2,1,"1,489795918",2,1,"1,530612245","0,2","67,30769231",108,54,3848,"95,67906117","0,03124904633"
"['50', '20', '2', '20', '80']",dg1.tpf,SAA,50,20,2,20,80,2,52,91,9,2,1,"1,530612245",2,1,"1,530612245","0,2",75,162,54,1471,"109,8042247","0,02255964279"
"['50', '20', '2', '20', '80']",dg1.tpf,HS,50,20,2,20,80,2,52,91,9,2,1,"1,530612245",2,1,"1,530612245","0,2",75,162,54,1243,"109,8042247","0,01562666893"
"['50', '20', '2', '20', '80']",dg1.tpf,RS,50,20,2,20,80,2,52,91,9,2,1,"1,530612245",2,1,"1,530612245","0,2",75,162,54,6575,"109,6902506","0,03123950958"
"['50', '20', '2', '20', '80']",dg10.tpf,SAA,50,20,2,20,80,2,52,95,9,2,1,"1,571428571",2,1,"1,612244898","0,2","76,92307692",147,49,1715,"53,13316475","0,01562094688"
"['50', '20', '2', '20', '80']",dg10.tpf,HS,50,20,2,20,80,2,52,95,9,2,1,"1,571428571",2,1,"1,612244898","0,2","76,92307692",147,49,1401,"53,13316475","0,01561808586"
"['50', '20', '2', '20', '80']",dg10.tpf,RS,50,20,2,20,80,2,52,95,9,2,1,"1,571428571",2,1,"1,612244898","0,2","76,92307692",147,49,3363,"53,13316475","0,01563072205"
"['50', '20', '2', '20', '80']",dg2.tpf,SAA,50,20,2,20,80,2,52,93,7,2,1,"1,551020408",2,1,"1,510204082","0,2","82,69230769",159,53,1606,"34,96272851","0,01562047005"
"['50', '20', '2', '20', '80']",dg2.tpf,HS,50,20,2,20,80,2,52,93,7,2,1,"1,551020408",2,1,"1,510204082","0,2","82,69230769",159,53,1436,"34,96272851",0
"['50', '20', '2', '20', '80']",dg2.tpf,RS,50,20,2,20,80,2,52,93,7,2,1,"1,551020408",2,1,"1,510204082","0,2","82,69230769",159,48,4307,"34,96272851","0,03123998642"
"['50', '20', '2', '20', '80']",dg3.tpf,SAA,50,20,2,20,80,2,52,94,8,2,1,"1,551020408",2,1,"1,612244898","0,2","78,84615385",135,45,1717,"34,21842567","0,01563072205"
"['50', '20', '2', '20', '80']",dg3.tpf,HS,50,20,2,20,80,2,52,94,8,2,1,"1,551020408",2,1,"1,612244898","0,2","78,84615385",135,45,1549,"34,21842567",0
"['50', '20', '2', '20', '80']",dg3.tpf,RS,50,20,2,20,80,2,52,94,8,2,1,"1,551020408",2,1,"1,612244898","0,2","78,84615385",135,44,6922,"34,21842567","0,06899571419"
"['50', '20', '2', '20', '80']",dg4.tpf,SAA,50,20,2,20,80,2,52,96,7,2,1,"1,530612245",2,1,"1,551020408","0,2","69,23076923",126,42,1331,"46,25070142",0
"['50', '20', '2', '20', '80']",dg4.tpf,HS,50,20,2,20,80,2,52,96,7,2,1,"1,530612245",2,1,"1,551020408","0,2","69,23076923",126,42,1161,"46,25070142","0,00650763512"
"['50', '20', '2', '20', '80']",dg4.tpf,RS,50,20,2,20,80,2,52,96,7,2,1,"1,530612245",2,1,"1,551020408","0,2","69,23076923",126,42,2275,"46,25070142","0,01561665535"
"['50', '20', '2', '20', '80']",dg5.tpf,SAA,50,20,2,20,80,2,52,94,8,2,1,"1,551020408",2,1,"1,632653061","0,2","76,92307692",198,66,1628,"22,26849313",0
"['50', '20', '2', '20', '80']",dg5.tpf,HS,50,20,2,20,80,2,52,94,8,2,1,"1,551020408",2,1,"1,632653061","0,2","76,92307692",198,66,1504,"22,26849313",0
"['50', '20', '2', '20', '80']",dg5.tpf,RS,50,20,2,20,80,2,52,94,8,2,1,"1,551020408",2,1,"1,632653061","0,2","76,92307692",198,66,6410,"22,26849313","0,03123927116"
"['50', '20', '2', '20', '80']",dg6.tpf,SAA,50,20,2,20,80,2,52,95,8,2,1,"1,591836735",2,1,"1,653061224","0,2","78,84615385",192,64,1995,"-0,0000000009037546372","0,01563024521"
"['50', '20', '2', '20', '80']",dg6.tpf,HS,50,20,2,20,80,2,52,95,8,2,1,"1,591836735",2,1,"1,653061224","0,2","78,84615385",192,64,1790,"-0,0000000009037546372","0,01562166214"
"['50', '20', '2', '20', '80']",dg6.tpf,RS,50,20,2,20,80,2,52,95,8,2,1,"1,591836735",2,1,"1,653061224","0,2","78,84615385",192,64,15840,"-0,0000000009037546372","0,1158587933"
"['50', '20', '2', '20', '80']",dg7.tpf,SAA,50,20,2,20,80,2,52,90,11,2,1,"1,489795918",2,1,"1,530612245","0,2","76,92307692",177,59,1803,"45,48539872",0
"['50', '20', '2', '20', '80']",dg7.tpf,HS,50,20,2,20,80,2,52,90,11,2,1,"1,489795918",2,1,"1,530612245","0,2","76,92307692",177,59,1523,"45,48539872","0,01563739777"
"['50', '20', '2', '20', '80']",dg7.tpf,RS,50,20,2,20,80,2,52,90,11,2,1,"1,489795918",2,1,"1,530612245","0,2","76,92307692",177,54,6597,"45,48539872","0,04887199402"
"['50', '20', '2', '20', '80']",dg8.tpf,SAA,50,20,2,20,80,2,52,92,9,2,1,"1,510204082",2,1,"1,591836735","0,2","84,61538462",210,70,2041,"30,75815684","0,01562166214"
"['50', '20', '2', '20', '80']",dg8.tpf,HS,50,20,2,20,80,2,52,92,9,2,1,"1,510204082",2,1,"1,591836735","0,2","84,61538462",210,70,1864,"30,75815684","0,02213191986"
"['50', '20', '2', '20', '80']",dg8.tpf,RS,50,20,2,20,80,2,52,92,9,2,1,"1,510204082",2,1,"1,591836735","0,2","84,61538462",210,70,6065,"30,75815684","0,04686403275"
"['50', '20', '2', '20', '80']",dg9.tpf,SAA,50,20,2,20,80,2,52,94,9,2,1,"1,571428571",2,1,"1,591836735","0,2","80,76923077",198,66,1897,"34,0404463","0,01562833786"
"['50', '20', '2', '20', '80']",dg9.tpf,HS,50,20,2,20,80,2,52,94,9,2,1,"1,571428571",2,1,"1,591836735","0,2","80,76923077",198,66,1703,"34,0404463",0
"['50', '20', '2', '20', '80']",dg9.tpf,RS,50,20,2,20,80,2,52,94,9,2,1,"1,571428571",2,1,"1,591836735","0,2","80,76923077",198,66,5155,"34,0404463","0,03775048256"
"['50', '20', '3', '10', '0']",dg1.tpf,SAA,50,20,3,10,0,1,52,120,8,3,1,"2,163265306",3,1,"2,183673469","0,1",0,142,71,145,"412,9717259",0
"['50', '20', '3', '10', '0']",dg1.tpf,HS,50,20,3,10,0,1,52,120,8,3,1,"2,163265306",3,1,"2,183673469","0,1",0,142,71,52,"412,9717259","0,0156211853"
"['50', '20', '3', '10', '0']",dg1.tpf,RS,50,20,3,10,0,1,52,120,8,3,1,"2,163265306",3,1,"2,183673469","0,1",0,142,62,52,"412,9717259",0
"['50', '20', '3', '10', '0']",dg10.tpf,SAA,50,20,3,10,0,1,52,123,8,3,1,"2,183673469",3,1,"2,224489796","0,1",0,128,64,122,"504,8238938",0
"['50', '20', '3', '10', '0']",dg10.tpf,HS,50,20,3,10,0,1,52,123,8,3,1,"2,183673469",3,1,"2,224489796","0,1",0,128,64,52,"504,8238938",0
"['50', '20', '3', '10', '0']",dg10.tpf,RS,50,20,3,10,0,1,52,123,8,3,1,"2,183673469",3,1,"2,224489796","0,1",0,128,64,52,"504,8238938",0
"['50', '20', '3', '10', '0']",dg2.tpf,SAA,50,20,3,10,0,1,52,115,10,3,1,2,3,1,"2,102040816","0,1",0,148,74,124,"361,4044478",0
"['50', '20', '3', '10', '0']",dg2.tpf,HS,50,20,3,10,0,1,52,115,10,3,1,2,3,1,"2,102040816","0,1",0,148,74,52,"361,4044478",0
"['50', '20', '3', '10', '0']",dg2.tpf,RS,50,20,3,10,0,1,52,115,10,3,1,2,3,1,"2,102040816","0,1",0,148,74,52,"361,4044478",0
"['50', '20', '3', '10', '0']",dg3.tpf,SAA,50,20,3,10,0,1,52,120,9,3,1,"2,163265306",3,1,"2,224489796","0,1",0,160,80,148,"424,5207329",0
"['50', '20', '3', '10', '0']",dg3.tpf,HS,50,20,3,10,0,1,52,120,9,3,1,"2,163265306",3,1,"2,224489796","0,1",0,160,80,52,"424,5207329",0
"['50', '20', '3', '10', '0']",dg3.tpf,RS,50,20,3,10,0,1,52,120,9,3,1,"2,163265306",3,1,"2,224489796","0,1",0,160,80,52,"424,5207329",0
"['50', '20', '3', '10', '0']",dg4.tpf,SAA,50,20,3,10,0,1,52,123,8,3,1,"2,224489796",3,1,"2,204081633","0,1",0,130,65,136,"521,1765609",0
"['50', '20', '3', '10', '0']",dg4.tpf,HS,50,20,3,10,0,1,52,123,8,3,1,"2,224489796",3,1,"2,204081633","0,1",0,130,65,52,"521,1765609",0
"['50', '20', '3', '10', '0']",dg4.tpf,RS,50,20,3,10,0,1,52,123,8,3,1,"2,224489796",3,1,"2,204081633","0,1",0,130,65,52,"521,1765609",0
"['50', '20', '3', '10', '0']",dg5.tpf,SAA,50,20,3,10,0,1,52,119,8,3,1,"2,12244898",3,1,"2,163265306","0,1",0,144,72,119,"403,8443575",0
"['50', '20', '3', '10', '0']",dg5.tpf,HS,50,20,3,10,0,1,52,119,8,3,1,"2,12244898",3,1,"2,163265306","0,1",0,144,72,52,"403,8443575",0
"['50', '20', '3', '10', '0']",dg5.tpf,RS,50,20,3,10,0,1,52,119,8,3,1,"2,12244898",3,1,"2,163265306","0,1",0,144,70,52,"403,8443575",0
"['50', '20', '3', '10', '0']",dg6.tpf,SAA,50,20,3,10,0,1,52,117,9,3,1,"2,06122449",3,1,"2,102040816","0,1",0,110,55,109,"492,533343",0
"['50', '20', '3', '10', '0']",dg6.tpf,HS,50,20,3,10,0,1,52,117,9,3,1,"2,06122449",3,1,"2,102040816","0,1",0,110,55,52,"492,533343",0
"['50', '20', '3', '10', '0']",dg6.tpf,RS,50,20,3,10,0,1,52,117,9,3,1,"2,06122449",3,1,"2,102040816","0,1",0,110,55,52,"492,533343",0
"['50', '20', '3', '10', '0']",dg7.tpf,SAA,50,20,3,10,0,1,52,126,7,3,1,"2,224489796",3,1,"2,265306122","0,1",0,124,62,114,"450,5706329","0,01562333107"
"['50', '20', '3', '10', '0']",dg7.tpf,HS,50,20,3,10,0,1,52,126,7,3,1,"2,224489796",3,1,"2,265306122","0,1",0,124,62,52,"450,5706329",0
"['50', '20', '3', '10', '0']",dg7.tpf,RS,50,20,3,10,0,1,52,126,7,3,1,"2,224489796",3,1,"2,265306122","0,1",0,124,62,52,"450,5706329",0
"['50', '20', '3', '10', '0']",dg8.tpf,SAA,50,20,3,10,0,1,52,120,8,3,1,"2,163265306",3,1,"2,163265306","0,1",0,124,62,123,"500,3209846",0
"['50', '20', '3', '10', '0']",dg8.tpf,HS,50,20,3,10,0,1,52,120,8,3,1,"2,163265306",3,1,"2,163265306","0,1",0,124,62,52,"500,3209846",0
"['50', '20', '3', '10', '0']",dg8.tpf,RS,50,20,3,10,0,1,52,120,8,3,1,"2,163265306",3,1,"2,163265306","0,1",0,124,62,52,"500,3209846",0
"['50', '20', '3', '10', '0']",dg9.tpf,SAA,50,20,3,10,0,1,52,120,8,3,1,"2,204081633",3,1,"2,224489796","0,1",0,140,70,143,"300,3048559",0
"['50', '20', '3', '10', '0']",dg9.tpf,HS,50,20,3,10,0,1,52,120,8,3,1,"2,204081633",3,1,"2,224489796","0,1",0,140,70,52,"300,3048559",0
"['50', '20', '3', '10', '0']",dg9.tpf,RS,50,20,3,10,0,1,52,120,8,3,1,"2,204081633",3,1,"2,224489796","0,1",0,140,70,52,"300,3048559",0
"['50', '20', '3', '10', '0']",dg1.tpf,SAA,50,20,3,10,0,2,52,122,8,3,1,"2,204081633",3,1,"2,224489796","0,1",0,216,72,118,"319,1273945",0
"['50', '20', '3', '10', '0']",dg1.tpf,HS,50,20,3,10,0,2,52,122,8,3,1,"2,204081633",3,1,"2,224489796","0,1",0,216,72,52,"319,1273945","0,00099849701"
"['50', '20', '3', '10', '0']",dg1.tpf,RS,50,20,3,10,0,2,52,122,8,3,1,"2,204081633",3,1,"2,224489796","0,1",0,216,72,52,"319,1273945","0,00098967552"
"['50', '20', '3', '10', '0']",dg10.tpf,SAA,50,20,3,10,0,2,52,123,8,3,1,"2,204081633",3,1,"2,244897959","0,1",0,234,78,129,"384,6150991","0,00099682808"
"['50', '20', '3', '10', '0']",dg10.tpf,HS,50,20,3,10,0,2,52,123,8,3,1,"2,204081633",3,1,"2,244897959","0,1",0,234,78,52,"384,6150991","0,00099730492"
"['50', '20', '3', '10', '0']",dg10.tpf,RS,50,20,3,10,0,2,52,123,8,3,1,"2,204081633",3,1,"2,244897959","0,1",0,234,78,52,"384,6150991",0
"['50', '20', '3', '10', '0']",dg2.tpf,SAA,50,20,3,10,0,2,52,119,8,3,1,"2,06122449",3,1,"2,102040816","0,1",0,165,55,116,"460,5571459","0,00299286842"
"['50', '20', '3', '10', '0']",dg2.tpf,HS,50,20,3,10,0,2,52,119,8,3,1,"2,06122449",3,1,"2,102040816","0,1",0,165,55,52,"460,5571459","0,00099635124"
"['50', '20', '3', '10', '0']",dg2.tpf,RS,50,20,3,10,0,2,52,119,8,3,1,"2,06122449",3,1,"2,102040816","0,1",0,165,55,52,"460,5571459","0,00099802017"
"['50', '20', '3', '10', '0']",dg3.tpf,SAA,50,20,3,10,0,2,52,120,8,3,1,"2,12244898",3,1,"2,224489796","0,1",0,198,66,135,"390,8203181","0,00299191475"
"['50', '20', '3', '10', '0']",dg3.tpf,HS,50,20,3,10,0,2,52,120,8,3,1,"2,12244898",3,1,"2,224489796","0,1",0,198,66,52,"390,8203181",0
"['50', '20', '3', '10', '0']",dg3.tpf,RS,50,20,3,10,0,2,52,120,8,3,1,"2,12244898",3,1,"2,224489796","0,1",0,198,66,52,"390,8203181",0
"['50', '20', '3', '10', '0']",dg4.tpf,SAA,50,20,3,10,0,2,52,121,8,3,1,"2,204081633",3,1,"2,163265306","0,1",0,207,69,124,"411,3353418","0,00099849701"
"['50', '20', '3', '10', '0']",dg4.tpf,HS,50,20,3,10,0,2,52,121,8,3,1,"2,204081633",3,1,"2,163265306","0,1",0,207,69,52,"411,3353418","0,00099849701"
"['50', '20', '3', '10', '0']",dg4.tpf,RS,50,20,3,10,0,2,52,121,8,3,1,"2,204081633",3,1,"2,163265306","0,1",0,207,69,52,"411,3353418","0,00099682808"
"['50', '20', '3', '10', '0']",dg5.tpf,SAA,50,20,3,10,0,2,52,121,10,3,1,"2,224489796",3,1,"2,224489796","0,1",0,219,73,125,"363,3400365","0,00099825859"
"['50', '20', '3', '10', '0']",dg5.tpf,HS,50,20,3,10,0,2,52,121,10,3,1,"2,224489796",3,1,"2,224489796","0,1",0,219,73,52,"363,3400365",0
"['50', '20', '3', '10', '0']",dg5.tpf,RS,50,20,3,10,0,2,52,121,10,3,1,"2,224489796",3,1,"2,224489796","0,1",0,219,73,52,"363,3400365","0,00099754333"
"['50', '20', '3', '10', '0']",dg6.tpf,SAA,50,20,3,10,0,2,52,122,9,3,1,"2,142857143",3,1,"2,285714286","0,1",0,225,75,136,"357,5786663","0,00099730492"
"['50', '20', '3', '10', '0']",dg6.tpf,HS,50,20,3,10,0,2,52,122,9,3,1,"2,142857143",3,1,"2,285714286","0,1",0,225,75,52,"357,5786663","0,00099754333"
"['50', '20', '3', '10', '0']",dg6.tpf,RS,50,20,3,10,0,2,52,122,9,3,1,"2,142857143",3,1,"2,285714286","0,1",0,225,75,52,"357,5786663",0
"['50', '20', '3', '10', '0']",dg7.tpf,SAA,50,20,3,10,0,2,52,116,9,3,1,"2,081632653",3,1,"2,142857143","0,1",0,204,68,128,"487,0895641","0,00199437141"
"['50', '20', '3', '10', '0']",dg7.tpf,HS,50,20,3,10,0,2,52,116,9,3,1,"2,081632653",3,1,"2,142857143","0,1",0,204,68,52,"487,0895641","0,00099730492"
"['50', '20', '3', '10', '0']",dg7.tpf,RS,50,20,3,10,0,2,52,116,9,3,1,"2,081632653",3,1,"2,142857143","0,1",0,204,68,52,"487,0895641","0,00099873543"
"['50', '20', '3', '10', '0']",dg8.tpf,SAA,50,20,3,10,0,2,52,119,7,3,1,"2,081632653",3,1,"2,163265306","0,1",0,192,64,109,"552,9173927","0,00099730492"
"['50', '20', '3', '10', '0']",dg8.tpf,HS,50,20,3,10,0,2,52,119,7,3,1,"2,081632653",3,1,"2,163265306","0,1",0,192,64,52,"552,9173927",0
"['50', '20', '3', '10', '0']",dg8.tpf,RS,50,20,3,10,0,2,52,119,7,3,1,"2,081632653",3,1,"2,163265306","0,1",0,192,64,52,"552,9173927",0
"['50', '20', '3', '10', '0']",dg9.tpf,SAA,50,20,3,10,0,2,52,120,8,3,1,"2,142857143",3,1,"2,204081633","0,1",0,240,80,129,"371,9582561","0,00099682808"
"['50', '20', '3', '10', '0']",dg9.tpf,HS,50,20,3,10,0,2,52,120,8,3,1,"2,142857143",3,1,"2,204081633","0,1",0,240,80,52,"371,9582561",0
"['50', '20', '3', '10', '0']",dg9.tpf,RS,50,20,3,10,0,2,52,120,8,3,1,"2,142857143",3,1,"2,204081633","0,1",0,240,80,52,"371,9582561","0,00099658966"
"['50', '20', '3', '10', '100']",dg1.tpf,SAA,50,20,3,10,100,1,52,123,8,3,1,"2,244897959",3,1,"2,224489796","0,1","96,15384615",152,76,3156,"-0,02215037693","0,01096892357"
"['50', '20', '3', '10', '100']",dg1.tpf,HS,50,20,3,10,100,1,52,123,8,3,1,"2,244897959",3,1,"2,224489796","0,1","96,15384615",152,76,3026,"-0,02215037693","0,01495718956"
"['50', '20', '3', '10', '100']",dg1.tpf,RS,50,20,3,10,100,1,52,123,8,3,1,"2,244897959",3,1,"2,224489796","0,1","96,15384615",152,76,21445,"-0,02215037693","0,1627328396"
"['50', '20', '3', '10', '100']",dg10.tpf,SAA,50,20,3,10,100,1,52,124,7,3,1,"2,163265306",3,1,"2,285714286","0,1","96,15384615",132,66,2914,"-0,1688954528","0,01097178459"
"['50', '20', '3', '10', '100']",dg10.tpf,HS,50,20,3,10,100,1,52,124,7,3,1,"2,163265306",3,1,"2,285714286","0,1","96,15384615",132,66,2799,"-0,1688954528","0,00698161125"
"['50', '20', '3', '10', '100']",dg10.tpf,RS,50,20,3,10,100,1,52,124,7,3,1,"2,163265306",3,1,"2,285714286","0,1","96,15384615",132,58,26642,"-0,1688954528","0,1545879841"
"['50', '20', '3', '10', '100']",dg2.tpf,SAA,50,20,3,10,100,1,52,119,9,3,1,"2,081632653",3,1,"2,163265306","0,1","96,15384615",120,60,2787,"-0,2732768518","0,00797796249"
"['50', '20', '3', '10', '100']",dg2.tpf,HS,50,20,3,10,100,1,52,119,9,3,1,"2,081632653",3,1,"2,163265306","0,1","96,15384615",120,60,2675,"-0,2732768518","0,00997424126"
"['50', '20', '3', '10', '100']",dg2.tpf,RS,50,20,3,10,100,1,52,119,9,3,1,"2,081632653",3,1,"2,163265306","0,1","96,15384615",120,52,15084,"-0,2732768518","0,08277750015"
"['50', '20', '3', '10', '100']",dg3.tpf,SAA,50,20,3,10,100,1,52,117,8,3,1,"2,142857143",3,1,"2,183673469","0,1","96,15384615",140,70,2951,"-0,1069465092","0,0109705925"
"['50', '20', '3', '10', '100']",dg3.tpf,HS,50,20,3,10,100,1,52,117,8,3,1,"2,142857143",3,1,"2,183673469","0,1","96,15384615",140,70,2811,"-0,1069465092","0,00598502159"
"['50', '20', '3', '10', '100']",dg3.tpf,RS,50,20,3,10,100,1,52,117,8,3,1,"2,142857143",3,1,"2,183673469","0,1","96,15384615",140,61,41834,"-0,1069465092","0,3103780747"
"['50', '20', '3', '10', '100']",dg4.tpf,SAA,50,20,3,10,100,1,52,118,7,3,1,"2,12244898",3,1,"2,142857143","0,1","96,15384615",110,55,2879,"-0,5593598375","0,01562047005"
"['50', '20', '3', '10', '100']",dg4.tpf,HS,50,20,3,10,100,1,52,118,7,3,1,"2,12244898",3,1,"2,142857143","0,1","96,15384615",110,55,2741,"-0,5593598375","0,02213001251"
"['50', '20', '3', '10', '100']",dg4.tpf,RS,50,20,3,10,100,1,52,118,7,3,1,"2,12244898",3,1,"2,142857143","0,1","96,15384615",110,51,34751,"-0,5593598375","0,2473416328"
"['50', '20', '3', '10', '100']",dg5.tpf,SAA,50,20,3,10,100,1,52,120,8,3,1,"2,102040816",3,1,"2,142857143","0,1","96,15384615",140,70,2850,"-0,07181055499","0,01562905312"
"['50', '20', '3', '10', '100']",dg5.tpf,HS,50,20,3,10,100,1,52,120,8,3,1,"2,102040816",3,1,"2,142857143","0,1","96,15384615",140,70,2735,"-0,07181055499","0,03124070168"
"['50', '20', '3', '10', '100']",dg5.tpf,RS,50,20,3,10,100,1,52,120,8,3,1,"2,102040816",3,1,"2,142857143","0,1","96,15384615",140,70,16978,"-0,07181055499","0,137999773"
"['50', '20', '3', '10', '100']",dg6.tpf,SAA,50,20,3,10,100,1,52,116,8,3,1,"2,020408163",3,1,"2,142857143","0,1","96,15384615",120,60,2863,"-0,1775596575","0,01562476158"
"['50', '20', '3', '10', '100']",dg6.tpf,HS,50,20,3,10,100,1,52,116,8,3,1,"2,020408163",3,1,"2,142857143","0,1","96,15384615",120,60,2741,"-0,1775596575",0
"['50', '20', '3', '10', '100']",dg6.tpf,RS,50,20,3,10,100,1,52,116,8,3,1,"2,020408163",3,1,"2,142857143","0,1","96,15384615",120,60,20918,"-0,1775596575","0,1708893776"
"['50', '20', '3', '10', '100']",dg7.tpf,SAA,50,20,3,10,100,1,52,117,9,3,1,"2,020408163",3,1,"2,183673469","0,1","96,15384615",132,66,3062,"-0,0903903063","0,01562047005"
"['50', '20', '3', '10', '100']",dg7.tpf,HS,50,20,3,10,100,1,52,117,9,3,1,"2,020408163",3,1,"2,183673469","0,1","96,15384615",132,66,2945,"-0,0903903063","0,0156185627"
"['50', '20', '3', '10', '100']",dg7.tpf,RS,50,20,3,10,100,1,52,117,9,3,1,"2,020408163",3,1,"2,183673469","0,1","96,15384615",132,66,23640,"-0,0903903063","0,1783559322"
"['50', '20', '3', '10', '100']",dg8.tpf,SAA,50,20,3,10,100,1,52,118,8,3,1,"2,102040816",3,1,"2,142857143","0,1","96,15384615",126,63,2854,"-0,2109229617","0,01562976837"
"['50', '20', '3', '10', '100']",dg8.tpf,HS,50,20,3,10,100,1,52,118,8,3,1,"2,102040816",3,1,"2,142857143","0,1","96,15384615",126,63,2718,"-0,2109229617","0,01561760902"
"['50', '20', '3', '10', '100']",dg8.tpf,RS,50,20,3,10,100,1,52,118,8,3,1,"2,102040816",3,1,"2,142857143","0,1","96,15384615",126,63,25551,"-0,2109229617","0,2004849911"
"['50', '20', '3', '10', '100']",dg9.tpf,SAA,50,20,3,10,100,1,52,120,8,3,1,"2,081632653",3,1,"2,204081633","0,1","96,15384615",106,53,2970,"-0,7786676616","0,01563000679"
"['50', '20', '3', '10', '100']",dg9.tpf,HS,50,20,3,10,100,1,52,120,8,3,1,"2,081632653",3,1,"2,204081633","0,1","96,15384615",106,53,2856,"-0,7786676616","0,01562666893"
"['50', '20', '3', '10', '100']",dg9.tpf,RS,50,20,3,10,100,1,52,120,8,3,1,"2,081632653",3,1,"2,204081633","0,1","96,15384615",106,53,22883,"-0,7786676616","0,1692340374"
"['50', '20', '3', '10', '100']",dg1.tpf,SAA,50,20,3,10,100,2,52,120,9,3,1,"2,163265306",3,1,"2,224489796","0,1","96,15384615",279,93,3223,"-0,000001014822872",0
"['50', '20', '3', '10', '100']",dg1.tpf,HS,50,20,3,10,100,2,52,120,9,3,1,"2,163265306",3,1,"2,224489796","0,1","96,15384615",279,93,3027,"-0,000001014822872","0,01562952995"
"['50', '20', '3', '10', '100']",dg1.tpf,RS,50,20,3,10,100,2,52,120,9,3,1,"2,163265306",3,1,"2,224489796","0,1","96,15384615",279,93,50815,"-0,000001014822872","0,4101910591"
"['50', '20', '3', '10', '100']",dg10.tpf,SAA,50,20,3,10,100,2,52,121,8,3,1,"2,163265306",3,1,"2,224489796","0,1","96,15384615",201,67,3133,"-0,0002411606055","0,01396250725"
"['50', '20', '3', '10', '100']",dg10.tpf,HS,50,20,3,10,100,2,52,121,8,3,1,"2,163265306",3,1,"2,224489796","0,1","96,15384615",201,67,3009,"-0,0002411606055","0,01097130775"
"['50', '20', '3', '10', '100']",dg10.tpf,RS,50,20,3,10,100,2,52,121,8,3,1,"2,163265306",3,1,"2,224489796","0,1","96,15384615",201,67,19293,"-0,0002411606055","0,149012804"
"['50', '20', '3', '10', '100']",dg2.tpf,SAA,50,20,3,10,100,2,52,117,8,3,1,"2,081632653",3,1,"2,142857143","0,1","96,15384615",201,67,2739,"-0,0002976410864","0,02403712273"
"['50', '20', '3', '10', '100']",dg2.tpf,HS,50,20,3,10,100,2,52,117,8,3,1,"2,081632653",3,1,"2,142857143","0,1","96,15384615",201,67,2594,"-0,0002976410864","0,01562213898"
